,artist_familiarity,artist_hotttnesss,artist_id,duration,end_of_fade_in,key,key_confidence,loudness,mode,mode_confidence,start_of_fade_out,tempo,time_signature,time_signature_confidence,year
2648,0.4970831156856844,0.3900517951330063,3420,263.57506,4.743,1.0,0.438,-8.511000000000001,1.0,0.37,252.401,128.006,4.0,0.0,2007.0
2649,0.6103494264381438,0.3494833888955385,153,170.70975,0.5539999999999999,7.0,0.8909999999999999,-5.059,1.0,0.73,162.186,139.562,1.0,0.085,2005.0
2650,0.4931259567412099,0.3532420664949242,3476,224.86159,0.0,9.0,0.573,-6.769,0.0,0.382,209.34,106.01,4.0,0.942,2007.0
2651,0.6528013549210473,0.44309894653198734,3685,204.25098,2.009,7.0,0.779,-6.62,0.0,0.647,197.283,141.00799999999995,4.0,0.0,2001.0
2652,0.8291354220748781,0.5287099344321013,2328,197.53751,0.0,2.0,0.0,-4.347,1.0,0.106,188.5,80.375,3.0,0.93,1996.0
2653,0.5601953724647579,0.3864267491428221,2619,355.39546,10.966,7.0,0.774,-9.3,0.0,0.518,351.747,133.015,4.0,0.0,1996.0
2654,0.7642871824984319,0.5762946511398908,2195,128.67873,0.0,10.0,0.063,-9.663,1.0,0.453,123.751,135.066,4.0,0.7909999999999999,1980.0
2655,0.5109287026358955,0.3895533875680892,1631,171.85914,0.0,0.0,0.513,-14.946,0.0,0.574,171.859,100.317,4.0,1.0,1980.0
2656,0.5838738827923154,0.3259873912685581,649,146.15465,0.0,9.0,0.635,-5.22,1.0,0.488,146.155,112.09,4.0,0.0,1980.0
2657,0.4474420918125452,0.28359445557123003,3657,201.97832,0.386,7.0,0.529,-5.4110000000000005,1.0,0.607,199.709,134.245,4.0,0.62,1980.0
2658,0.7078399684415906,0.5324458709594074,3710,141.08688999999995,0.16,9.0,0.805,-11.714,1.0,0.524,133.846,155.26,4.0,0.813,1979.0
2659,0.5666616579558601,0.4183566807740786,1634,165.69423999999995,3.402,6.0,0.341,-10.062,1.0,0.3670000000000001,158.18,205.16,1.0,0.0,2009.0
2660,0.5013371622205839,0.3806798736132804,2872,241.44934,0.0,7.0,0.934,-8.962,1.0,0.812,231.927,45.709,4.0,0.637,2009.0
2661,0.579309488079539,0.3702735189662959,2084,408.05832,0.0,8.0,0.71,-12.411,1.0,0.583,399.74300000000005,154.483,3.0,0.501,2009.0
2662,0.5654823506955199,0.3912425060150865,3290,280.65914,0.217,10.0,0.12,-9.923,0.0,0.537,266.252,122.954,4.0,0.992,2009.0
2663,0.4715772815126282,0.3370893003321005,3357,419.76118,0.155,10.0,0.104,-6.497000000000001,0.0,0.484,403.203,202.052,3.0,1.0,2009.0
2664,0.9178639058476192,0.9082026192084821,2175,235.98975,0.125,0.0,0.647,-8.298,1.0,0.547,230.023,85.976,4.0,0.973,2005.0
2665,0.5478016560470647,0.3694705106202198,2152,407.06567,0.0,7.0,0.895,-12.957,1.0,0.778,391.216,144.012,3.0,0.708,2000.0
2666,0.5823658785469361,0.3028554195218622,1621,188.26404,0.0,1.0,0.382,-3.5860000000000003,0.0,0.489,185.21400000000003,145.00799999999995,4.0,0.8140000000000001,2000.0
2667,0.4268827623466008,0.3333034182734665,1078,175.15057,0.545,10.0,0.727,-17.452,1.0,0.688,170.98,75.06,3.0,1.0,2000.0
2668,0.6987704777958721,0.3994517240050293,200,86.56934,0.0,1.0,0.267,-23.476,0.0,0.348,80.225,90.336,7.0,0.0,2001.0
2669,0.5889595718963023,0.33124182407734337,3693,186.40934,0.0,4.0,0.67,-9.236,0.0,0.371,174.15,136.861,4.0,0.398,2001.0
2670,0.6385906166612958,0.4160192338658662,114,219.21914,0.171,9.0,0.407,-7.492000000000001,1.0,0.535,206.454,165.977,4.0,0.614,2001.0
2671,0.8772137459246516,1.0825025567261235,2901,189.962,0.197,1.0,0.58,-9.644,1.0,0.5670000000000001,187.548,125.593,3.0,0.4320000000000001,2008.0
2672,0.4738629974170709,0.4047088724169565,2461,274.442,0.414,0.0,0.0,-6.6720000000000015,1.0,0.0,259.553,118.959,4.0,0.531,2008.0
2673,0.4480205504320839,0.36953572756421016,2757,246.67383,0.0,1.0,0.0,-12.69,1.0,0.0,241.65,107.927,1.0,0.434,2008.0
2674,0.33697042752391904,0.0,1106,210.52036,0.467,1.0,0.5539999999999999,-8.918,1.0,0.501,203.308,111.946,5.0,0.203,2008.0
2675,0.4843337579660785,0.33593551225154833,2801,126.4322,0.2,1.0,0.491,-6.292999999999998,1.0,0.35700000000000004,126.432,138.156,1.0,0.0,2003.0
2676,0.31466666909606217,0.2045627112619994,1760,503.48363,0.14800000000000002,5.0,0.15,-17.825,1.0,0.146,471.835,120.066,4.0,0.0,2003.0
2677,0.528835697897188,0.3431334973952383,733,243.30404,0.4970000000000001,9.0,0.045,-5.981,1.0,0.388,237.981,125.05,4.0,0.413,1998.0
2678,0.8305925064701626,0.6397981642808125,633,242.15465,0.0,4.0,0.313,-8.702,0.0,0.393,242.155,72.884,4.0,0.068,2004.0
2679,0.6591394768219538,0.4132613782947478,479,167.83628000000004,0.508,4.0,0.2,-12.324000000000002,1.0,0.322,157.623,137.398,4.0,0.197,2004.0
2680,0.4962240848472056,0.3472497167251076,1378,218.67057000000003,0.439,11.0,0.234,-15.429,1.0,0.36,207.598,30.048,1.0,0.0,2004.0
2681,0.4219604373109945,0.3456373395988333,2257,165.74649,0.189,10.0,0.252,-14.431,0.0,0.397,161.66899999999995,78.84100000000002,1.0,0.0,2004.0
2682,0.6793950514218868,0.3909636117315853,1071,260.51873,0.218,3.0,0.562,-6.857,1.0,0.64,249.255,45.508,4.0,0.439,2008.0
2683,0.3825466666239224,0.33513806449963085,2188,207.69914,0.282,6.0,0.313,-10.204,0.0,0.412,201.125,180.12099999999995,3.0,0.32,2008.0
2684,0.4421961405235597,0.3847637879847192,2928,156.21178999999995,0.0,0.0,0.22,-9.392,1.0,0.252,150.1,138.386,1.0,0.0,2008.0
2685,0.6820678476930513,0.43771129121014735,2232,244.32281,0.258,6.0,0.508,-5.5870000000000015,1.0,0.522,236.193,67.60600000000001,5.0,0.877,2005.0
2686,0.5103679324691051,0.4050803533252499,1777,146.07628,0.235,9.0,0.535,-15.913,0.0,0.458,139.349,101.195,3.0,0.5820000000000001,2005.0
2687,0.6122448168093569,0.3168532595153304,197,411.68934,2.397,4.0,0.415,-7.1720000000000015,1.0,0.34,407.696,156.066,4.0,0.073,2005.0
2688,0.6523678641880865,0.4379647331417924,3323,404.45342,0.0,2.0,0.273,-10.899,0.0,0.444,391.755,131.509,4.0,0.7120000000000001,2004.0
2689,0.4585325936100983,0.3507671052464713,1780,146.83383,0.0,4.0,0.0,-10.427,0.0,0.067,136.62,152.628,4.0,0.412,2004.0
2690,0.4700124025662963,0.36278294075354944,1278,169.22077,0.398,7.0,0.066,-12.114,1.0,0.403,166.801,160.97899999999996,4.0,0.733,1993.0
2691,0.5022450227955548,0.2159587031372573,3128,266.05669,0.29,2.0,0.368,-10.095,1.0,0.431,248.529,156.298,4.0,0.0,1971.0
2692,0.4811802117780876,0.3794956505687385,3265,355.3432200000001,0.0,0.0,0.919,-9.64,0.0,0.884,345.205,153.968,4.0,0.706,1999.0
2693,0.04885290339165737,0.0,927,250.38322,9.921,7.0,0.887,-10.753,1.0,0.773,239.067,110.0,4.0,0.7120000000000001,1999.0
2694,0.6680202487233046,0.5169637307383411,3680,211.53914,0.0,3.0,0.041,-16.169,1.0,0.111,208.045,126.792,7.0,0.39,1999.0
2695,0.5803670948366871,0.3596629972544362,3268,273.08363,0.154,7.0,0.384,-9.784,1.0,0.5329999999999999,262.54200000000003,109.804,4.0,0.319,2008.0
2696,0.4117890700534452,0.4064096562655635,2241,220.52526,1.35,5.0,0.435,-5.654,1.0,0.636,212.074,143.095,4.0,0.612,2008.0
2697,0.7804617487770407,0.5742747305168561,2374,262.89587,0.078,2.0,0.507,-7.627999999999999,1.0,0.429,259.297,145.997,1.0,0.0,2004.0
2698,0.5109930419063133,0.3792228610861676,2163,179.51301999999995,0.0,1.0,0.521,-5.475,1.0,0.517,179.513,134.112,3.0,0.628,2010.0
2699,0.4402588221646908,0.3933593376207559,1358,263.73179,0.943,1.0,0.621,-10.235,1.0,0.588,251.861,86.684,5.0,1.0,2008.0
2700,0.5903603253945124,0.3717867334568803,3642,320.44363,0.0,5.0,0.85,-11.415,1.0,0.536,294.702,88.072,4.0,0.481,1992.0
2701,0.3770340851283985,0.3361911556849339,76,371.87873,2.281,10.0,0.124,-23.876,0.0,0.7090000000000001,361.268,64.90100000000001,7.0,0.404,1992.0
2702,0.8339679720525084,0.5769038155883393,1401,231.23546,0.229,0.0,0.213,-4.8180000000000005,0.0,0.18600000000000005,225.448,111.541,4.0,0.731,1985.0
2703,0.6113815948790435,0.4453218782746221,3072,95.50322,0.0,2.0,0.241,-28.506,1.0,0.4320000000000001,95.503,88.662,3.0,0.875,1997.0
2704,0.3740246330351285,0.18721329024920533,2513,134.97423999999998,7.843,10.0,0.452,-6.223,0.0,0.364,119.269,136.984,4.0,0.8759999999999999,2009.0
2705,0.3156924102499128,0.2635090972993376,2708,842.1089300000001,4.441,7.0,0.34600000000000003,-30.14,1.0,0.331,803.9789999999998,60.01300000000001,1.0,0.0,2009.0
2706,0.6411728176207399,0.4367690697090689,1147,302.62812,0.322,5.0,0.061,-16.252,0.0,0.307,290.783,68.32600000000001,1.0,0.7290000000000001,1955.0
2707,0.6126405242364219,0.4367829494947106,3384,295.49669,0.0,7.0,0.278,-9.32,1.0,0.228,293.21,124.771,1.0,0.0,1955.0
2708,0.6242524993308587,0.4621901045907786,3871,145.13586999999995,0.345,4.0,0.722,-12.653,1.0,0.7490000000000001,141.03799999999995,91.318,4.0,0.785,1990.0
2709,0.6087035683375998,0.3622189568153929,725,154.74893,0.305,0.0,0.29600000000000004,-9.059,0.0,0.124,145.131,177.945,4.0,0.19,1990.0
2710,0.2779000401956465,0.11615613420763672,2896,156.49913999999995,0.085,5.0,0.0,-6.779,0.0,0.135,152.317,102.77,1.0,0.0,1990.0
2711,0.2511047418118573,0.0,2287,203.83302,0.281,9.0,0.168,-13.657,0.0,0.34,191.321,129.974,4.0,0.013,1990.0
2712,0.5352927355118197,0.3854705505558211,2127,185.57342,0.537,1.0,0.31,-6.604,0.0,0.545,173.476,110.209,4.0,1.0,1990.0
2713,0.3927103027899152,0.3004053749995623,2547,238.00118,0.136,9.0,0.591,-11.121,1.0,0.441,230.11,96.972,4.0,0.438,1990.0
2714,0.6971741834274382,0.5275485822878766,2745,378.95791,0.856,5.0,0.138,-5.856,0.0,0.267,351.881,196.141,4.0,0.617,2009.0
2715,0.5557649996003,0.3765142312148788,3634,126.58893,0.131,2.0,0.504,-9.568,0.0,0.528,122.868,82.75200000000002,4.0,0.393,2009.0
2716,0.5196863132705067,0.382389369935896,261,193.59302,0.282,4.0,0.818,-11.08,1.0,0.706,188.488,85.2,4.0,0.0,2009.0
2717,0.6129125729004771,0.3959995227349379,1819,189.20444,0.27,0.0,0.6459999999999999,-9.113,0.0,0.573,173.267,107.932,4.0,0.674,2009.0
2718,0.552021062189785,0.3639301878559263,1176,141.42649,0.892,6.0,0.7809999999999999,-9.379,1.0,0.595,135.308,119.712,1.0,0.123,1963.0
2719,0.55205380333855,0.3413762676298949,1411,255.84281,0.16699999999999998,1.0,0.278,-7.532,1.0,0.402,255.843,121.871,4.0,0.915,2003.0
2720,0.5514774342720729,0.3807282396116237,2812,172.48608000000004,0.172,6.0,0.546,-17.877,1.0,0.57,163.143,105.732,4.0,0.0,2003.0
2721,0.2083739731439508,0.0,1549,267.75465,0.682,9.0,0.0,-5.136,0.0,0.095,250.346,102.008,4.0,0.506,2008.0
2722,0.3345427836570606,0.04903438084848781,2590,339.3301600000001,0.403,7.0,0.244,-7.018,1.0,0.431,330.286,84.76899999999998,5.0,0.63,2008.0
2723,0.2795316829579987,0.0,3706,205.71383,0.0,7.0,0.6920000000000001,-8.265,1.0,0.454,201.253,104.448,4.0,0.759,2008.0
2724,0.7680042347735891,0.5608197692618571,1809,268.06812,0.583,1.0,0.639,-5.051,1.0,0.5920000000000001,255.106,129.97,1.0,0.0,2008.0
2725,0.06348079640106058,0.0,443,149.36771000000005,0.102,8.0,0.0,-7.797999999999999,1.0,0.1,140.173,185.76,3.0,0.8320000000000001,1999.0
2726,0.7678150638653863,0.3191032216881931,3707,243.98322,0.0,7.0,0.27,-7.807,1.0,0.388,241.46400000000003,141.205,3.0,1.0,1999.0
2727,0.6251867974682902,0.3888003129151025,1383,543.58159,0.311,1.0,0.433,-10.591,1.0,0.586,535.4580000000002,0.0,3.0,1.0,1999.0
2728,0.7964200437732492,0.5744970259575144,380,366.39302,0.0,8.0,0.444,-6.7879999999999985,0.0,0.483,362.162,177.662,4.0,0.674,1994.0
2729,0.8665203198102411,0.7665454507572961,3604,281.73016,1.047,5.0,0.345,-4.843,1.0,0.174,270.269,131.319,4.0,0.797,1987.0
2730,0.5724708877839468,0.4300551773519154,2452,342.7522,0.421,11.0,0.064,-14.419,1.0,0.815,331.233,87.557,5.0,0.612,1987.0
2731,0.4767486481602734,0.0,3417,220.08118,4.284,0.0,0.465,-13.308,1.0,0.456,211.528,120.984,4.0,1.0,1987.0
2732,0.6242524993308587,0.4621901045907786,3871,121.73016,0.165,11.0,0.7120000000000001,-12.744000000000002,1.0,0.705,116.878,151.73,3.0,0.878,1994.0
2733,0.6422807694263776,0.4111956878775432,347,222.69342000000003,0.0,10.0,0.763,-8.209,0.0,0.7240000000000001,213.113,105.95,4.0,0.85,1994.0
2734,0.5875154949690904,0.3135384592890974,3033,220.42077,0.0,9.0,0.607,-2.588,1.0,0.59,215.017,150.23,4.0,0.34700000000000003,2005.0
2735,0.6411975149842052,0.44865347112982507,484,144.19546,0.212,3.0,0.775,-12.031,1.0,0.768,139.16299999999998,90.099,3.0,0.868,2005.0
2736,0.5991337690974036,0.3929946225880104,3869,91.74159,0.243,0.0,0.0,-12.671,1.0,0.0,81.786,177.465,4.0,0.875,2000.0
2737,0.4989916727547925,0.3253046738296753,1265,262.55628,0.405,0.0,0.674,-10.325,1.0,0.722,257.974,125.294,4.0,0.0,2000.0
2738,0.5817937658450281,0.4019975433642836,1268,188.05506,0.241,2.0,0.475,-5.022,1.0,0.474,186.027,92.571,4.0,0.725,2000.0
2739,0.3489203563494867,0.27152765767142323,2657,211.74812000000003,0.194,0.0,0.605,-7.461,1.0,0.609,202.80900000000003,138.755,3.0,0.97,2000.0
2740,0.4982300719391395,0.2887265367834003,3838,152.97261,0.972,5.0,0.7979999999999999,-11.339,1.0,0.6609999999999999,136.737,90.073,4.0,0.4370000000000001,2000.0
2741,0.6423581760346339,0.40981841145610814,3223,206.96771,0.0,8.0,0.495,-22.504,1.0,0.696,184.645,134.279,7.0,0.813,2000.0
2742,0.6327182605521509,0.43659933945450535,1907,420.15302,0.996,0.0,0.5720000000000001,-9.801,1.0,0.611,411.109,125.008,4.0,0.989,2007.0
2743,0.6491557735314687,0.34593570218633163,3790,285.77914,0.136,5.0,0.5920000000000001,-5.956,0.0,0.5579999999999999,276.793,111.046,4.0,0.7390000000000001,2007.0
2744,0.5067345046837132,0.3972497350194025,2850,65.51465,2.27,3.0,0.071,-22.71,1.0,0.391,60.929,100.088,5.0,0.695,2009.0
2745,0.6431827729122329,0.5006913409134529,350,366.28853,0.113,9.0,0.5720000000000001,-13.018,0.0,0.585,347.469,131.94799999999998,4.0,0.04,1999.0
2746,0.7002085179776782,0.4558259788030443,1082,326.60853,0.0,3.0,0.6920000000000001,-4.136,0.0,0.578,296.536,120.022,4.0,0.7859999999999999,2006.0
2747,0.7221052981201719,0.4807247809209211,9,180.00933999999995,0.612,7.0,0.057,-10.702,1.0,0.481,173.25,146.24,1.0,0.0,1993.0
2748,0.7677688090324609,0.5362199928150979,1888,213.13261,0.0,7.0,0.0,-5.3820000000000014,1.0,0.0,203.372,91.922,4.0,0.35700000000000004,1997.0
2749,0.5888271005018058,0.3796711247498673,2631,197.40689,0.0,0.0,0.6759999999999999,-13.984000000000002,1.0,0.602,187.55900000000003,80.391,3.0,0.8740000000000001,1997.0
2750,0.8200724177064315,0.7108790709912577,3261,215.82322,0.0,1.0,0.375,-4.176,0.0,0.459,203.9,164.002,4.0,0.0,2005.0
2751,0.6035509518184823,0.3036181631192548,1065,223.60771,0.229,5.0,0.7909999999999999,-6.8039999999999985,1.0,0.515,214.013,98.501,4.0,0.7859999999999999,1999.0
2752,0.6305505684126376,0.5455719612113675,2276,219.68934,0.078,0.0,0.7240000000000001,-10.208,1.0,0.74,213.2,93.376,3.0,0.448,1999.0
2753,0.6897930711489744,0.3778491729627715,730,252.65587,3.553,1.0,0.561,-7.825,0.0,0.536,249.678,151.69899999999996,4.0,0.831,2005.0
2754,0.7087354000378394,0.5422899334343946,454,237.66159,0.0,2.0,0.755,-4.651,1.0,0.504,235.096,151.284,4.0,0.162,2002.0
2755,0.5187439585798745,0.3412887233007841,3645,189.51791,2.519,0.0,0.644,-19.944000000000006,1.0,0.77,181.365,103.666,3.0,1.0,2002.0
2756,0.36072920580223455,0.2671248673504701,1269,153.25995,0.0,5.0,0.647,-12.187,1.0,0.458,147.76,197.704,1.0,0.0,2002.0
2757,0.7183813423833088,0.4558259788030443,1082,237.84444,3.117,1.0,0.6509999999999999,-3.492,1.0,0.272,233.674,110.107,4.0,0.853,2008.0
2758,0.6932584876312344,0.4841247133738389,1343,204.85179,0.16,2.0,0.579,-11.112,1.0,0.629,191.083,89.676,4.0,1.0,2007.0
2759,0.4896293271723655,0.3329701522058554,3770,267.65016,8.11,7.0,0.7809999999999999,-10.097,1.0,0.612,263.784,150.404,4.0,0.0,1992.0
2760,0.4976553782524779,0.3481646210872486,961,223.29424,2.4730000000000003,1.0,0.035,-6.87,0.0,0.32,220.642,157.89700000000005,4.0,0.284,1992.0
2761,0.5668139099960331,0.46302507599424,593,214.04689,0.0,8.0,0.643,-9.214,1.0,0.527,200.858,166.929,7.0,0.214,1992.0
2762,0.5590884691695681,0.4010506461035591,1719,269.7922,3.1,11.0,0.006999999999999999,-8.796,0.0,0.269,269.79200000000003,139.026,4.0,1.0,1992.0
2763,0.4772956285810859,0.35034927672139465,3040,336.79628,2.763,2.0,0.684,-8.978,1.0,0.504,336.796,139.499,4.0,0.0,1992.0
2764,0.4963333022430364,0.3124328682996197,1953,192.70485,0.0,1.0,0.0,-9.947,1.0,0.0,186.578,160.66299999999995,4.0,0.6459999999999999,1992.0
2765,0.4543015602419648,0.3347494313057691,2735,187.97669,0.183,2.0,0.6920000000000001,-10.085,1.0,0.856,183.281,63.359,5.0,1.0,1992.0
2766,0.5410334266884267,0.4238084435369767,2832,184.31955,3.326,5.0,0.411,-20.282,0.0,0.46,175.96099999999996,118.971,4.0,0.266,1996.0
2767,0.6142758429530866,0.3986332861319407,3637,249.91302,0.461,6.0,0.526,-3.46,0.0,0.376,228.194,167.988,4.0,0.348,1996.0
2768,0.3276754373509238,0.2696935503839324,3401,103.73179,0.0,0.0,0.537,-24.327,1.0,0.6779999999999999,96.212,71.308,1.0,0.5920000000000001,1996.0
2769,0.4280400406701058,0.3172299038462513,3421,180.50567,0.259,9.0,0.392,-14.794,0.0,0.453,173.697,219.298,4.0,0.451,1996.0
2770,0.7292122740965461,0.4813393085742319,3375,215.90159,0.31,1.0,0.0,-4.475,1.0,0.0,212.759,102.828,4.0,1.0,2002.0
2771,0.6334088994955871,0.3942896621203247,2278,184.76363,0.311,1.0,0.636,-11.242,0.0,0.482,181.685,126.31,5.0,0.326,1956.0
2772,0.5061142986263196,0.3762975699769462,1603,341.68118,0.467,10.0,0.8029999999999999,-7.4220000000000015,1.0,0.623,330.2519999999999,112.063,3.0,0.16699999999999998,1997.0
2773,0.5650898922038983,0.4485938026117837,170,238.49751,0.0,2.0,0.297,-10.996,1.0,0.482,219.156,182.247,4.0,0.335,1997.0
2774,0.5986436958579509,0.3109209626445081,1010,338.28526,0.52,0.0,1.0,-8.527000000000001,1.0,0.86,329.776,111.989,4.0,0.92,1997.0
2775,0.4704146136831491,0.3102989963854615,3189,211.17342,4.1160000000000005,11.0,0.746,-13.505999999999998,0.0,0.754,203.72,81.404,4.0,0.153,1997.0
2776,0.6096366979313602,0.3825930008756608,2934,286.82404,0.0,9.0,0.5479999999999999,-6.615,1.0,0.458,283.074,134.741,4.0,0.0,1960.0
2777,0.5599914150758433,0.3629029856488393,648,167.13098,4.673,11.0,0.698,-11.053,1.0,0.605,153.61700000000005,91.256,1.0,0.0,1989.0
2778,0.3982187703864674,0.27948312712204865,3781,34.61179,0.2,8.0,0.285,-3.93,1.0,0.563,34.611999999999995,84.303,1.0,0.0,1989.0
2779,0.4643625908988418,0.4178461477137945,3405,126.69342,0.0,2.0,0.568,-4.762,1.0,0.555,126.693,86.992,4.0,0.391,1989.0
2780,0.4211818692788764,0.3049119117083977,2887,139.83302,0.154,0.0,0.0,-9.737,0.0,0.0,131.384,102.881,7.0,0.5660000000000001,1989.0
2781,0.536546301483389,0.35954231276126625,3211,124.76036,0.126,7.0,0.003,-17.913,1.0,0.14400000000000002,117.708,161.533,4.0,0.652,1989.0
2782,0.6748394358233949,0.4254506138636907,115,204.38159,3.93,0.0,0.015,-7.941,1.0,0.268,191.431,94.495,4.0,0.199,1989.0
2783,0.8896135547440263,0.5938083651752645,3003,163.39546,0.0,7.0,0.02,-9.632,1.0,0.275,149.879,100.016,4.0,0.862,1989.0
2784,0.548585130198109,0.3835242473277272,298,277.08036,0.0,7.0,0.5429999999999999,-13.095,1.0,0.469,277.08,84.186,7.0,0.44,1989.0
2785,0.5306057979398598,0.35032760522744555,2086,137.19465,0.171,7.0,0.209,-11.382,1.0,0.341,129.509,125.767,1.0,0.0,1968.0
2786,0.5205304440552848,0.27481627558840205,1668,100.20526,0.0,1.0,0.434,-6.885,1.0,0.335,100.205,134.10399999999998,4.0,0.0,1968.0
2787,0.3602418012082646,0.279642625276782,662,276.53179,2.258,4.0,0.177,-12.35,1.0,0.293,266.31,84.133,4.0,0.777,1968.0
2788,0.4399076581433077,0.31155917564728197,2844,285.1522,0.305,10.0,0.187,-7.612999999999999,0.0,0.308,285.152,182.198,4.0,0.6829999999999999,2004.0
2789,0.384681056924534,0.3017449095846954,458,208.79628,0.967,8.0,0.752,-5.602,1.0,0.7140000000000001,205.973,167.142,4.0,0.0,2004.0
2790,0.6510393801710711,0.4349760317895153,2346,285.3873,0.0,1.0,0.01,-10.181,0.0,0.25,277.809,169.866,3.0,0.306,1990.0
2791,0.6076154905701617,0.3409151363029318,3853,227.99628,0.138,9.0,0.043,-3.229,1.0,0.262,211.18,147.975,4.0,0.866,2006.0
2792,0.564710159052268,0.4159376408281591,3758,256.49587,0.235,0.0,0.847,-9.339,1.0,0.7440000000000001,243.345,111.039,4.0,0.63,2003.0
2793,0.6398833040929351,0.3754944834938074,1500,249.25995,0.0,3.0,0.05,-6.57,1.0,0.338,242.486,115.005,4.0,0.669,2003.0
2794,0.3749388559858205,0.0,1140,537.25995,2.0780000000000003,5.0,0.53,-17.495,0.0,0.541,502.892,100.275,4.0,0.679,2003.0
2795,0.4323237682956385,0.2978093130147623,173,120.86812,0.061,9.0,0.591,-10.33,1.0,0.536,120.868,187.323,1.0,0.0,2000.0
2796,0.5126871313265208,0.370628891638349,2215,276.94975,0.421,11.0,0.512,-9.716,0.0,0.669,266.217,102.739,4.0,1.0,1992.0
2797,0.5171263150356835,0.3601450565062343,2137,182.69995,0.235,10.0,0.7879999999999999,-18.526,1.0,0.531,177.197,108.188,1.0,0.0,1992.0
2798,0.55205380333855,0.3413762676298949,1411,237.7922,2.252,5.0,0.228,-5.345,0.0,0.371,229.616,120.716,3.0,1.0,1992.0
2799,0.4985379267001189,0.0,1955,409.70404,0.0,11.0,0.96,-5.516,1.0,0.7390000000000001,404.596,125.016,4.0,0.266,1992.0
2800,0.5179684456721637,0.35045449016341074,1442,321.30567,0.171,1.0,0.02,-7.252999999999999,0.0,0.194,299.746,149.939,4.0,0.114,1992.0
2801,0.6216169217184164,0.4484597679046489,3406,322.66404,0.189,7.0,0.399,-7.737,0.0,0.264,315.466,156.94799999999995,3.0,1.0,2007.0
2802,0.37385062304422495,0.1489854809922737,126,214.04689,0.0,6.0,0.038,-10.696,1.0,0.311,214.047,126.482,4.0,0.01,2007.0
2803,0.620868047719365,0.3789718636358943,2816,231.18322,0.35600000000000004,7.0,0.426,-8.029,1.0,0.583,226.035,90.038,3.0,1.0,2007.0
2804,0.4449264128834222,0.3448144687039853,2797,215.562,0.0,5.0,0.5670000000000001,-6.433,1.0,0.483,210.112,111.953,4.0,1.0,2003.0
2805,0.5760441727172667,0.36082993736872704,2383,164.57098,0.131,7.0,0.66,-7.4529999999999985,1.0,0.632,146.39,145.343,4.0,0.17800000000000002,2003.0
2806,0.4507871944613488,0.31503331359930864,1823,304.3783200000001,0.182,1.0,0.525,-8.4,1.0,0.241,298.249,105.207,5.0,1.0,2003.0
2807,0.8228432547721751,0.5314367365425635,3879,254.51057000000003,2.81,10.0,0.34700000000000003,-3.858,0.0,0.5670000000000001,250.973,104.99,3.0,0.792,2005.0
2808,0.35955926584091746,0.3294326643532808,1881,127.68608,0.189,6.0,0.386,-8.687999999999999,1.0,0.489,120.721,85.26100000000002,4.0,0.763,2005.0
2809,0.5934960438312681,0.4048973354801111,2677,126.69342,0.0,2.0,0.527,-14.527,1.0,0.466,120.32,117.236,3.0,0.573,2005.0
2810,0.8119530400982676,0.5789935486635668,3433,250.85342000000003,0.119,2.0,0.215,-8.19,1.0,0.426,243.438,135.03799999999998,4.0,0.048,2001.0
2811,0.5358226097777689,0.3458002284002047,231,231.07873,0.473,4.0,0.7709999999999999,-8.456,1.0,0.56,222.685,85.375,4.0,0.35200000000000004,2001.0
2812,0.6174214066397045,0.4492538769477111,715,236.09424,0.0,9.0,0.568,-11.326,0.0,0.657,233.111,119.035,4.0,0.655,1985.0
2813,0.4507431775216858,0.3312149897920565,169,254.9024,6.142,0.0,0.6709999999999999,-6.41,1.0,0.472,240.35,93.99,4.0,0.499,2005.0
2814,0.4449212499177607,0.3184586233333446,684,282.09587,0.0,10.0,0.765,-25.038,1.0,0.7070000000000001,267.825,128.251,1.0,0.0,1994.0
2815,0.26289641216909604,0.3075702943770519,1430,670.04036,0.0,2.0,0.426,-15.469,1.0,0.479,670.04,144.737,4.0,0.278,1994.0
2816,0.5224904505095161,0.35028551221922216,1179,541.5179099999998,0.0,9.0,0.07200000000000001,-8.71,1.0,0.301,536.967,149.864,4.0,0.059,2001.0
2817,0.4773647524835352,0.33750728916593725,1181,222.06649,0.069,7.0,0.165,-4.744,1.0,0.399,222.066,99.374,4.0,0.214,2001.0
2818,0.366302894628521,0.0,2255,214.30812000000003,4.383,9.0,0.7979999999999999,-10.304,1.0,0.408,207.906,171.463,4.0,0.815,2001.0
2819,0.7370012768920197,0.5049644059866071,3602,293.53751,5.59,2.0,0.157,-12.359000000000002,1.0,0.493,280.892,146.454,3.0,0.96,1996.0
2820,0.6313365042114676,0.440056503416159,486,294.73914,2.664,1.0,0.5379999999999999,-10.647,0.0,0.585,267.738,101.303,4.0,1.0,1996.0
2821,0.5247000411070547,0.38976551809145177,805,228.49261,0.467,9.0,0.565,-7.917000000000002,1.0,0.599,222.348,104.12,3.0,0.68,1996.0
2822,0.4391513754413694,0.29966742755216763,3204,240.5873,0.316,11.0,0.013,-5.715,0.0,0.259,237.221,97.015,4.0,1.0,1996.0
2823,0.42338584679609104,0.3670079614933384,825,168.33261000000005,0.0,7.0,0.002,-7.661,0.0,0.084,158.84799999999996,116.009,4.0,0.586,2004.0
2824,0.6268031063273776,0.4052346907874076,1996,142.15791000000004,0.49,4.0,1.0,-5.063,1.0,0.901,136.243,133.072,1.0,0.0,2010.0
